"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Mexico","436","Net PIN (base 1999-2001)","1982","Int. $","72.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1981","Int. $","86.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1980","Int. $","72.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1979","Int. $","55.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1978","Int. $","66.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1977","Int. $","63.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1976","Int. $","58.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1975","Int. $","59.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1974","Int. $","52.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1973","Int. $","52.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1972","Int. $","49.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1971","Int. $","51.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1970","Int. $","53.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1969","Int. $","48.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1968","Int. $","48.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1967","Int. $","45.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1966","Int. $","44.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1965","Int. $","43.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1964","Int. $","40.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1963","Int. $","32.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1962","Int. $","29.00000","A "
"Mexico","436","Net PIN (base 1999-2001)","1961","Int. $","29.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2007","Int. $","110.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2006","Int. $","105.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2005","Int. $","95.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2004","Int. $","106.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2003","Int. $","104.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2002","Int. $","97.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2001","Int. $","106.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","2000","Int. $","97.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1999","Int. $","96.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1998","Int. $","104.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1997","Int. $","102.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1996","Int. $","108.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1995","Int. $","101.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1994","Int. $","103.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1993","Int. $","98.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1992","Int. $","107.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1991","Int. $","97.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1990","Int. $","106.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1989","Int. $","92.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1988","Int. $","92.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1987","Int. $","106.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1986","Int. $","103.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1985","Int. $","127.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1984","Int. $","110.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1983","Int. $","107.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1982","Int. $","100.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1981","Int. $","121.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1980","Int. $","104.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1979","Int. $","81.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1978","Int. $","100.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1977","Int. $","98.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1976","Int. $","94.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1975","Int. $","97.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1974","Int. $","88.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1973","Int. $","90.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1972","Int. $","89.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1971","Int. $","95.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1970","Int. $","101.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1969","Int. $","96.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1968","Int. $","99.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1967","Int. $","96.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1966","Int. $","97.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1965","Int. $","97.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1964","Int. $","94.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1963","Int. $","78.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1962","Int. $","73.00000","A "
"Mexico","438","Net per capita PIN (base 1999-2001)","1961","Int. $","75.00000","A "
"Mexico","51","Production Quantity","2007","tonnes","34311135.00000","A "
"Mexico","51","Production Quantity","2006","tonnes","32154734.00000","A "
"Mexico","51","Production Quantity","2005","tonnes","29059914.00000","A "
"Mexico","51","Production Quantity","2004","tonnes","32311740.00000","A "
"Mexico","51","Production Quantity","2003","tonnes","31333608.00000","A "
"Mexico","51","Production Quantity","2002","tonnes","28770217.00000","A "
"Mexico","51","Production Quantity","2001","tonnes","31055946.00000","A "
"Mexico","51","Production Quantity","2000","tonnes","27990817.00000","A "
"Mexico","51","Production Quantity","1999","tonnes","27429804.00000","A "
"Mexico","51","Production Quantity","1998","tonnes","29122969.00000","A "
"Mexico","51","Production Quantity","1997","tonnes","28062084.00000","A "
"Mexico","51","Production Quantity","1996","tonnes","29310680.00000","A "
"Mexico","51","Production Quantity","1995","tonnes","26882659.00000","A "
"Mexico","51","Production Quantity","1994","tonnes","26810041.00000","A "
"Mexico","51","Production Quantity","1993","tonnes","25199956.00000","A "
"Mexico","51","Production Quantity","1992","tonnes","26888808.00000","A "
"Mexico","51","Production Quantity","1991","tonnes","23671471.00000","A "
"Mexico","51","Production Quantity","1990","tonnes","25561601.00000","A "
"Mexico","51","Production Quantity","1989","tonnes","21424249.00000","A "
"Mexico","51","Production Quantity","1988","tonnes","21112354.00000","A "
"Mexico","51","Production Quantity","1987","tonnes","23695709.00000","A "
"Mexico","51","Production Quantity","1986","tonnes","22707567.00000","A "
"Mexico","51","Production Quantity","1985","tonnes","27403386.00000","A "
"Mexico","51","Production Quantity","1984","tonnes","23638064.00000","A "
"Mexico","51","Production Quantity","1983","tonnes","22683290.00000","A "
"Mexico","51","Production Quantity","1982","tonnes","20255804.00000","A "
"Mexico","51","Production Quantity","1981","tonnes","24626699.00000","A "
"Mexico","51","Production Quantity","1980","tonnes","20893795.00000","A "
"Mexico","51","Production Quantity","1979","tonnes","15653065.00000","A "
"Mexico","51","Production Quantity","1978","tonnes","18897475.00000","A "
"Mexico","51","Production Quantity","1977","tonnes","17967775.00000","A "
"Mexico","51","Production Quantity","1976","tonnes","16478100.00000","A "
"Mexico","51","Production Quantity","1975","tonnes","16625618.00000","A "
"Mexico","51","Production Quantity","1974","tonnes","14618927.00000","A "
"Mexico","51","Production Quantity","1973","tonnes","14863720.00000","A "
"Mexico","51","Production Quantity","1972","tonnes","14394049.00000","A "
"Mexico","51","Production Quantity","1971","tonnes","14805568.00000","A "
"Mexico","51","Production Quantity","1970","tonnes","15006401.00000","A "
"Mexico","51","Production Quantity","1969","tonnes","13843149.00000","A "
"Mexico","51","Production Quantity","1968","tonnes","13925652.00000","A "
"Mexico","51","Production Quantity","1967","tonnes","13068481.00000","A "
"Mexico","51","Production Quantity","1966","tonnes","12987982.00000","A "
"Mexico","51","Production Quantity","1965","tonnes","12488283.00000","A "
"Mexico","51","Production Quantity","1964","tonnes","11710533.00000","A "
"Mexico","51","Production Quantity","1963","tonnes","9539077.00000","A "
"Mexico","51","Production Quantity","1962","tonnes","8605792.00000","A "
"Mexico","51","Production Quantity","1961","tonnes","8516733.00000","A "

"fnSeqID","Footnote"
"A ","May include official, semi-official or estimated data"
